event_id,stock_id,stock_name,signal_date,notification_type,status,percentile,event_age_days,reason,trade_action
P6D-TWSE-3450-2026-08-05,3450,聯鈞,2026-08-05,TWSE_TRACK_CONFIRMED,TWSE_TRACK_CONFIRMED,95.75070821529745,0,上市法人排名連續3個交易日位於同日TWSE前10%，建立40日追蹤,TRACK_ONLY
P6D-TWSE-6202-2026-06-08,6202,盛群,2026-08-05,TWSE_DAY40_END,TWSE_TRACK_CONFIRMED,30.02832861189802,40,上市法人40日追蹤期結束；不代表賣出,TRACK_ONLY
P6D-TWSE-6805-2026-08-05,6805,富世達,2026-08-05,TWSE_TRACK_CONFIRMED,TWSE_TRACK_CONFIRMED,94.61756373937678,0,上市法人排名連續3個交易日位於同日TWSE前10%，建立40日追蹤,TRACK_ONLY
P6D-TWSE-2324-2026-08-07,2324,仁寶,2026-08-07,TWSE_TRACK_CONFIRMED,TWSE_TRACK_CONFIRMED,90.54441260744986,0,上市法人排名連續3個交易日位於同日TWSE前10%，建立40日追蹤,TRACK_ONLY
P6D-TWSE-2330-2026-08-07,2330,台積電,2026-08-07,TWSE_TRACK_CONFIRMED,TWSE_TRACK_CONFIRMED,96.84813753581662,0,上市法人排名連續3個交易日位於同日TWSE前10%，建立40日追蹤,TRACK_ONLY
P6D-TWSE-6176-2026-06-10,6176,瑞儀,2026-08-07,TWSE_DAY40_END,TWSE_TRACK_CONFIRMED,64.18338108882521,40,上市法人40日追蹤期結束；不代表賣出,TRACK_ONLY
P6D-TWSE-6196-2026-06-10,6196,帆宣,2026-08-07,TWSE_DAY40_END,TWSE_TRACK_CONFIRMED,99.14040114613181,40,上市法人40日追蹤期結束；不代表賣出,TRACK_ONLY
P6D-TWSE-8926-2026-06-10,8926,台汽電,2026-08-07,TWSE_DAY40_END,TWSE_TRACK_CONFIRMED,51.862464183381086,40,上市法人40日追蹤期結束；不代表賣出,TRACK_ONLY
P6D-TWSE-9904-2026-08-07,9904,寶成,2026-08-07,TWSE_TRACK_CONFIRMED,TWSE_TRACK_CONFIRMED,96.56160458452722,0,上市法人排名連續3個交易日位於同日TWSE前10%，建立40日追蹤,TRACK_ONLY
P6D-TWSE-2637-2026-06-11,2637,慧洋-KY,2026-08-10,TWSE_DAY40_END,TWSE_TRACK_CONFIRMED,91.76470588235294,40,上市法人40日追蹤期結束；不代表賣出,TRACK_ONLY
P6D-TWSE-3231-2026-08-10,3231,緯創,2026-08-10,TWSE_TRACK_CONFIRMED,TWSE_TRACK_CONFIRMED,94.41176470588235,0,上市法人排名連續3個交易日位於同日TWSE前10%，建立40日追蹤,TRACK_ONLY
P6D-TWSE-1477-2026-08-11,1477,聚陽,2026-08-11,TWSE_TRACK_CONFIRMED,TWSE_TRACK_CONFIRMED,95.85798816568047,0,上市法人排名連續3個交易日位於同日TWSE前10%，建立40日追蹤,TRACK_ONLY
P6D-TWSE-2451-2026-06-12,2451,創見,2026-08-11,TWSE_DAY40_END,TWSE_TRACK_CONFIRMED,62.42603550295858,40,上市法人40日追蹤期結束；不代表賣出,TRACK_ONLY
P6D-TWSE-3443-2026-08-11,3443,創意,2026-08-11,TWSE_TRACK_CONFIRMED,TWSE_TRACK_CONFIRMED,99.40828402366864,0,上市法人排名連續3個交易日位於同日TWSE前10%，建立40日追蹤,TRACK_ONLY
P6D-TWSE-6412-2026-06-12,6412,群電,2026-08-11,TWSE_DAY40_END,TWSE_TRACK_CONFIRMED,,40,上市法人40日追蹤期結束；不代表賣出,TRACK_ONLY
P6D-TWSE-6757-2026-06-12,6757,台灣虎航,2026-08-11,TWSE_DAY40_END,TWSE_TRACK_CONFIRMED,,40,上市法人40日追蹤期結束；不代表賣出,TRACK_ONLY
P6D-TWSE-2352-2026-06-15,2352,佳世達,2026-08-12,TWSE_DAY40_END,TWSE_TRACK_CONFIRMED,42.857142857142854,40,上市法人40日追蹤期結束；不代表賣出,TRACK_ONLY
P6D-TWSE-4551-2026-08-12,4551,智伸科,2026-08-12,TWSE_TRACK_CONFIRMED,TWSE_TRACK_CONFIRMED,99.10714285714286,0,上市法人排名連續3個交易日位於同日TWSE前10%，建立40日追蹤,TRACK_ONLY
P6D-TWSE-2353-2026-08-13,2353,宏碁,2026-08-13,TWSE_TRACK_CONFIRMED,TWSE_TRACK_CONFIRMED,91.34328358208955,0,上市法人排名連續3個交易日位於同日TWSE前10%，建立40日追蹤,TRACK_ONLY
P6D-TWSE-2633-2026-08-13,2633,台灣高鐵,2026-08-13,TWSE_TRACK_CONFIRMED,TWSE_TRACK_CONFIRMED,100.0,0,上市法人排名連續3個交易日位於同日TWSE前10%，建立40日追蹤,TRACK_ONLY
P6D-TWSE-6446-2026-06-16,6446,藥華藥,2026-08-13,TWSE_DAY40_END,TWSE_TRACK_CONFIRMED,86.26865671641791,40,上市法人40日追蹤期結束；不代表賣出,TRACK_ONLY
P6D-TWSE-6531-2026-08-13,6531,愛普*,2026-08-13,TWSE_TRACK_CONFIRMED,TWSE_TRACK_CONFIRMED,97.31343283582089,0,上市法人排名連續3個交易日位於同日TWSE前10%，建立40日追蹤,TRACK_ONLY
P6D-TWSE-1476-2026-06-17,1476,儒鴻,2026-08-14,TWSE_DAY40_END,TWSE_TRACK_CONFIRMED,98.7987987987988,40,上市法人40日追蹤期結束；不代表賣出,TRACK_ONLY
P6D-TWSE-2382-2026-08-14,2382,廣達,2026-08-14,TWSE_TRACK_CONFIRMED,TWSE_TRACK_CONFIRMED,92.1921921921922,0,上市法人排名連續3個交易日位於同日TWSE前10%，建立40日追蹤,TRACK_ONLY
P6D-TWSE-3015-2026-06-17,3015,全漢,2026-08-14,TWSE_DAY40_END,TWSE_TRACK_CONFIRMED,,40,上市法人40日追蹤期結束；不代表賣出,TRACK_ONLY
